http://bj.lianjia.com/ershoufang/101100766818.html,教场口街2号院 ,2室1厅,69,2号线,鼓楼大街,916,900,128756,27
http://bj.lianjia.com/ershoufang/101092356586.html,国瑞城西区 ,2室2厅,147,5号线,崇文门,140,1180,80273,23
http://bj.lianjia.com/ershoufang/101100690943.html,长椿苑 ,2室2厅,105,7号线,广安门内,430,980,92997,22
http://bj.lianjia.com/ershoufang/101100776220.html,西营房 ,2室1厅,86,2号线,安定门,440,750,87007,30
http://bj.lianjia.com/ershoufang/101100974057.html,北营房西里 ,1室1厅,49,2号线,阜成门,664,585,118903,7
http://bj.lianjia.com/ershoufang/101101003361.html,芳草苑公寓 ,2室1厅,69,6号线,东大桥,602,660,95129,9
http://bj.lianjia.com/ershoufang/101100977036.html,思源胡同28号院 ,2室1厅,57,7号线,广安门内,558,679,118769,6
http://bj.lianjia.com/ershoufang/101101003767.html,展览路 ,1室1厅,49,6号线,车公庄西,643,550,110664,6
http://bj.lianjia.com/ershoufang/101100993687.html,志强南园 ,2室1厅,56,2号线,积水潭,642,500,87874,7
http://bj.lianjia.com/ershoufang/101101004389.html,志强北园 ,1室1厅,36,2号线,积水潭,771,360,98093,7
http://bj.lianjia.com/ershoufang/101101002226.html,安外西河沿 ,1室1厅,38,2号线,安定门,156,380,97637,10
http://bj.lianjia.com/ershoufang/101101038126.html,长河湾 ,3室2厅,279,2号线,西直门,725,2950,105425,7
http://bj.lianjia.com/ershoufang/101101037017.html,安德路 ,2室1厅,63,2号线,鼓楼大街,594,820,128729,3
http://bj.lianjia.com/ershoufang/101101018589.html,五月华庭 ,1室0厅,37,2号线,积水潭,467,346,91826,5
http://bj.lianjia.com/ershoufang/101101031086.html,新兴中巷 ,2室1厅,57,2号线,西直门,473,620,108203,2
http://bj.lianjia.com/ershoufang/101101019611.html,宣武门外西里 ,2室1厅,61,2号线,宣武门,557,672,109984,5
http://bj.lianjia.com/ershoufang/101101030514.html,志强北园 ,2室1厅,58,2号线,积水潭,886,530,90137,3
http://bj.lianjia.com/ershoufang/101101056867.html,新景家园东区 ,2室1厅,80,5号线,磁器口,519,830,103157,7
http://bj.lianjia.com/ershoufang/101101021114.html,新文化街 ,2室1厅,55,2号线,宣武门,477,750,135136,5
http://bj.lianjia.com/ershoufang/101100974540.html,幸福二村 ,1室1厅,70,2号线,东四十条,1125,650,92238,30
http://bj.lianjia.com/ershoufang/101100977080.html,德胜门西大街甲5号 ,1室1厅,53,2号线,积水潭,815,460,86143,57
http://bj.lianjia.com/ershoufang/101100919923.html,海晟名苑 ,3室2厅,295,2号线,东四十条,614,3600,121803,1
http://bj.lianjia.com/ershoufang/101092267631.html,建国门北大街5号 ,1室0厅,156,1号线,建国门,557,900,57391,9
http://bj.lianjia.com/ershoufang/101100793289.html,德胜门西大街甲5号 ,2室1厅,55,2号线,积水潭,586,499,89910,1
http://bj.lianjia.com/ershoufang/101100553413.html,迈豪时代 ,1室1厅,85,2号线,西直门,746,600,70365,23
http://bj.lianjia.com/ershoufang/101101047141.html,民安小区东羊管胡同 ,2室2厅,109,2号线,东直门,215,1090,99991,15
http://bj.lianjia.com/ershoufang/101100965157.html,交道口东大街 ,3室1厅,93,5号线,北新桥,340,1120,120134,70
http://bj.lianjia.com/ershoufang/101101042700.html,前门前 ,4室2厅,174,7号线,桥湾,191,1800,103289,5
http://bj.lianjia.com/ershoufang/101100980818.html,雍和家园一期 ,3室1厅,179,2号线,雍和宫,196,1680,93536,0
http://bj.lianjia.com/ershoufang/101101014324.html,雅宝里 ,2室1厅,60,2号线,朝阳门,862,500,82522,34
http://bj.lianjia.com/ershoufang/101100952314.html,通用时代国际公寓 ,4室2厅,338,1号线,永安里,452,2400,70956,0
http://bj.lianjia.com/ershoufang/101100584700.html,椿树园 ,3室1厅,84,4号线,菜市口,549,940,111812,29
http://bj.lianjia.com/ershoufang/101100869906.html,广益大厦 ,2室1厅,88,7号线,广安门内,152,850,96449,14
http://bj.lianjia.com/ershoufang/101100508886.html,国瑞城西区 ,2室1厅,145,5号线,崇文门,140,1250,86059,13
http://bj.lianjia.com/ershoufang/101100682645.html,元嘉国际公寓 ,2室1厅,117,2号线,东四十条,327,880,75086,0
http://bj.lianjia.com/ershoufang/101100584700.html,椿树园 ,3室1厅,84,4号线,菜市口,549,940,111812,29
http://bj.lianjia.com/ershoufang/101100799220.html,椿树园 ,3室2厅,127,7号线,虎坊桥,620,1450,113914,12
http://bj.lianjia.com/ershoufang/101100325354.html,六铺炕一区6号院 ,3室1厅,150,8号线,安德里北街,194,1200,79682,16
http://bj.lianjia.com/ershoufang/101100707950.html,志强南园 ,1室1厅,45,2号线,积水潭,604,415,91612,31
http://bj.lianjia.com/ershoufang/101100859913.html,花市枣苑三期 ,2室1厅,94,7号线,广渠门内,456,970,103115,12
http://bj.lianjia.com/ershoufang/101101047239.html,万国城MOMA ,3室2厅,158,2号线,东直门,543,1550,97922,11
http://bj.lianjia.com/ershoufang/101101010783.html,南弓匠营胡同 ,4室2厅,116,2号线,朝阳门,375,1300,111713,4
http://bj.lianjia.com/ershoufang/101101037711.html,六铺炕一区 ,1室1厅,49,2号线,鼓楼大街,479,710,144898,0
http://bj.lianjia.com/ershoufang/101100952666.html,和平新城一期 ,2室1厅,126,2号线,雍和宫,738,1300,102865,6
http://bj.lianjia.com/ershoufang/101100883066.html,官书院 ,2室1厅,99,2号线,安定门,410,1250,126238,3
http://bj.lianjia.com/ershoufang/101100626673.html,宣武门西大街 ,1室1厅,37,2号线,长椿街,364,410,109451,19
http://bj.lianjia.com/ershoufang/101089446830.html,文慧园 ,2室1厅,67,2号线,积水潭,774,550,81603,65
http://bj.lianjia.com/ershoufang/101100920599.html,新世界家园 ,3室2厅,163,5号线,磁器口,304,2200,134155,8
http://bj.lianjia.com/ershoufang/101100632712.html,月坛北街 ,2室1厅,53,2号线,阜成门,818,588,110319,70
http://bj.lianjia.com/ershoufang/101100705910.html,上龙西里 ,1室1厅,52,2号线,安定门,499,500,95366,51
http://bj.lianjia.com/ershoufang/101100947367.html,东四十条甲34号院 ,2室1厅,59,2号线,东四十条,589,535,90433,17
http://bj.lianjia.com/ershoufang/101100939634.html,椿树园 ,2室1厅,67,7号线,虎坊桥,566,780,116072,18
http://bj.lianjia.com/ershoufang/101100941159.html,地杰长安驿 ,1室0厅,104,1号线,永安里,461,630,60572,6
